timestamp,current,voltage,b1_voltage,b1_current,b1_smoothed,b2_voltage,b2_current,b2_smoothed,b3_voltage,b3_current,b3_smoothed
2025-06-19 20:44:11.484525,0.0,53.46,0.02,1.91,-999,0.1,1.29,-999,0.09,2.05,-999
2025-06-19 20:44:11.661628,0.0,53.46,0.02,1.95,-999,0.09,1.16,-999,0.09,2.09,-999
2025-06-19 20:44:11.844016,0.0,53.46,0.02,1.98,-999,0.09,1.18,-999,0.09,2.08,-999
2025-06-19 20:44:12.017200,0.0,53.46,0.02,2.0,-999,0.09,1.16,-999,0.09,2.04,-999
2025-06-19 20:44:12.191695,0.0,53.46,0.02,1.97,0.98,0.09,1.23,0.6,0.09,2.08,1.03
2025-06-19 20:44:12.337642,0.0,53.46,0.03,2.06,1.19,0.09,1.21,0.72,0.09,2.02,1.24
2025-06-19 20:44:12.525970,0.0,53.46,0.02,1.96,1.38,0.09,1.17,0.84,0.09,2.07,1.44
2025-06-19 20:44:12.662544,0.0,53.46,0.03,2.01,1.58,0.09,1.13,0.95,0.09,2.0,1.64
2025-06-19 20:44:12.840477,0.0,53.46,0.02,1.93,1.78,0.09,1.09,1.06,0.09,1.96,1.84
2025-06-19 20:44:13.013717,0.0,53.46,0.03,2.03,1.98,0.09,1.13,1.17,0.1,2.13,2.05
2025-06-19 20:44:13.146092,0.0,53.46,0.02,1.99,1.99,0.09,1.21,1.17,0.09,2.05,2.05
2025-06-19 20:44:13.278335,0.0,53.46,0.03,2.03,1.99,0.09,1.14,1.16,0.09,1.98,2.04
2025-06-19 20:44:13.412313,0.0,53.46,0.02,1.99,2.0,0.09,1.2,1.17,0.09,2.05,2.04
2025-06-19 20:44:13.545290,0.0,53.46,0.02,1.98,1.99,0.09,1.22,1.17,0.09,2.02,2.04
2025-06-19 20:44:13.690161,0.0,53.46,-999,-999,1.99,0.09,1.22,1.17,0.09,1.95,2.02
2025-06-19 20:44:13.830147,0.0,53.46,0.02,1.96,1.99,0.09,1.22,1.17,0.09,2.02,2.02
2025-06-19 20:44:13.962197,0.0,53.46,0.02,1.92,1.98,0.09,1.23,1.18,0.09,2.09,2.03
2025-06-19 20:44:14.093292,0.0,53.46,0.03,2.06,1.99,0.1,1.25,1.19,0.09,2.02,2.03
2025-06-19 20:44:14.225054,0.0,53.46,0.03,2.02,1.99,0.1,1.26,1.21,0.09,2.07,2.04
2025-06-19 20:44:14.357178,0.0,53.46,0.02,1.94,1.99,0.09,1.2,1.21,0.09,1.98,2.02
2025-06-19 20:44:14.489265,0.0,53.46,0.02,1.95,1.98,0.09,1.19,1.21,0.09,1.99,2.02
2025-06-19 20:44:14.620331,0.0,53.46,0.02,1.88,1.97,0.09,1.24,1.22,0.09,2.09,2.03
2025-06-19 20:44:14.757682,0.0,53.46,0.02,1.98,1.97,-999,-999,1.22,0.09,2.01,2.02
2025-06-19 20:44:14.890752,0.0,53.46,-999,-999,1.97,0.09,1.22,1.22,0.09,2.01,2.02
2025-06-19 20:44:15.028261,0.0,53.46,0.02,1.86,1.95,0.09,1.21,1.22,0.09,1.99,2.03
2025-06-19 20:44:15.160827,0.0,53.46,0.02,1.83,1.94,0.09,1.18,1.22,0.09,2.01,2.03
2025-06-19 20:44:15.293033,0.0,53.46,0.02,1.95,1.94,0.09,1.22,1.22,0.09,2.04,2.02
2025-06-19 20:44:15.420305,0.0,53.46,0.02,1.97,1.94,0.09,1.2,1.22,-999,-999,2.02
2025-06-19 20:44:15.558094,0.0,53.46,0.03,2.04,1.94,0.09,1.21,1.21,0.09,2.07,2.03
2025-06-19 20:44:15.690952,0.0,53.46,0.02,2.0,1.94,0.1,1.3,1.22,0.09,1.97,2.02
2025-06-19 20:44:15.824193,0.0,53.46,0.02,2.0,1.95,0.1,1.3,1.23,0.09,2.06,2.02
2025-06-19 20:44:15.957537,0.0,53.46,0.02,1.94,1.95,0.09,1.2,1.23,0.09,2.05,2.03
2025-06-19 20:44:16.089861,0.0,53.46,0.02,1.9,1.95,0.09,1.21,1.23,0.09,2.07,2.03
2025-06-19 20:44:16.222942,0.0,53.46,0.02,1.99,1.95,0.1,1.25,1.23,0.09,2.08,2.04
2025-06-19 20:44:16.356167,0.0,53.46,0.03,2.04,1.97,0.09,1.23,1.23,0.09,2.08,2.04
2025-06-19 20:44:16.490006,0.0,53.46,0.02,1.98,1.98,0.09,1.15,1.23,0.09,2.05,2.05
2025-06-19 20:44:16.622951,0.0,53.46,0.03,2.05,1.99,0.09,1.18,1.22,0.1,2.11,2.06
2025-06-19 20:44:16.755224,0.0,53.46,0.02,1.91,1.98,0.1,1.33,1.24,0.09,2.04,2.06
2025-06-19 20:44:16.888125,0.0,53.46,0.03,2.05,1.99,0.1,1.25,1.24,0.09,2.08,2.06
2025-06-19 20:44:17.020866,0.0,53.46,0.02,1.96,1.98,0.1,1.25,1.23,0.09,2.04,2.07
2025-06-19 20:44:17.161219,0.0,53.46,0.02,1.99,1.98,-999,-999,1.23,-999,-999,2.07
2025-06-19 20:44:17.300541,0.0,53.46,0.02,1.93,1.98,0.09,1.16,1.22,0.09,2.07,2.07
2025-06-19 20:44:17.437255,0.0,53.46,0.02,1.98,1.99,0.09,1.2,1.22,0.09,1.93,2.06
2025-06-19 20:44:17.570849,0.0,53.46,0.03,2.04,1.99,0.1,1.27,1.23,0.09,2.04,2.05
2025-06-19 20:44:17.707187,0.0,53.46,0.02,1.99,1.99,0.1,1.28,1.23,0.09,1.91,2.03
2025-06-19 20:44:17.845541,0.0,53.46,0.02,1.95,1.98,0.09,1.12,1.22,0.09,1.98,2.02
2025-06-19 20:44:17.982295,0.0,53.46,0.02,1.98,1.98,0.09,1.2,1.22,0.09,2.09,2.03
2025-06-19 20:44:18.119097,0.0,53.46,0.03,2.01,1.99,0.09,1.22,1.23,0.09,1.99,2.02
2025-06-19 20:44:18.255813,0.0,53.46,0.03,2.01,1.98,0.1,1.25,1.22,0.09,2.06,2.02
2025-06-19 20:44:18.392427,0.0,53.46,0.01,1.63,1.95,0.09,1.15,1.21,0.09,2.0,2.01
2025-06-19 20:44:18.533103,0.0,53.46,0.02,1.87,1.94,0.09,1.16,1.2,0.09,1.97,2.0
2025-06-19 20:44:18.667519,0.0,53.46,0.02,1.87,1.93,0.09,1.11,1.2,0.09,2.07,2.0
2025-06-19 20:44:18.807188,0.0,53.46,0.02,1.94,1.93,0.1,1.32,1.21,0.09,2.04,2.02
2025-06-19 20:44:18.940383,0.0,53.46,0.02,1.91,1.92,0.09,1.21,1.2,0.09,2.07,2.02
2025-06-19 20:44:19.073249,0.0,53.46,0.02,1.97,1.91,0.09,1.18,1.19,0.09,2.01,2.03
2025-06-19 20:44:19.206252,0.0,53.46,0.02,1.95,1.91,0.09,1.22,1.2,0.1,2.13,2.04
2025-06-19 20:44:19.339265,0.0,53.46,0.02,1.94,1.91,0.1,1.3,1.21,0.09,2.07,2.04
2025-06-19 20:44:19.473508,0.0,53.46,0.02,1.89,1.9,0.1,1.24,1.21,0.09,2.08,2.05
2025-06-19 20:44:19.605723,0.0,53.46,0.02,1.92,1.89,0.09,1.19,1.21,0.1,2.15,2.06
2025-06-19 20:44:19.737870,0.0,53.46,0.02,1.9,1.92,0.09,1.22,1.22,0.09,2.08,2.07
2025-06-19 20:44:19.873473,0.0,53.46,0.02,1.91,1.92,0.1,1.25,1.23,0.09,1.98,2.07
2025-06-19 20:44:20.005649,0.0,53.46,0.02,1.96,1.93,0.09,1.24,1.24,0.09,2.03,2.07
2025-06-19 20:44:20.136385,0.0,53.46,0.02,1.97,1.93,0.1,1.29,1.24,0.1,2.12,2.07
2025-06-19 20:44:20.268505,0.0,53.46,0.02,2.0,1.94,0.1,1.27,1.24,0.09,2.02,2.07
2025-06-19 20:44:20.400087,0.0,53.46,0.02,1.97,1.94,0.09,1.23,1.25,0.09,2.0,2.07
2025-06-19 20:44:20.530770,0.0,53.46,0.02,1.92,1.94,0.09,1.21,1.25,0.09,2.03,2.06
2025-06-19 20:44:20.661818,0.0,53.46,0.02,1.99,1.94,0.09,1.18,1.23,0.09,2.03,2.05
2025-06-19 20:44:20.794589,0.0,53.46,0.02,1.97,1.95,0.09,1.16,1.23,0.1,2.13,2.06
2025-06-19 20:44:20.925487,0.0,53.46,0.02,1.95,1.95,0.09,1.23,1.23,0.09,2.03,2.05
2025-06-19 20:44:21.056329,0.0,53.46,0.02,1.92,1.96,0.09,1.21,1.23,0.09,1.96,2.04
2025-06-19 20:44:21.187542,0.0,53.46,0.02,2.0,1.96,0.1,1.27,1.23,0.09,1.98,2.04
2025-06-19 20:44:21.318318,0.0,53.46,0.03,2.1,1.98,0.1,1.28,1.23,0.09,2.04,2.04
2025-06-19 20:44:21.450503,0.0,53.46,0.03,2.03,1.99,0.1,1.29,1.23,0.09,2.03,2.03
2025-06-19 20:44:21.581118,0.0,53.46,0.03,2.02,1.99,0.09,1.18,1.22,0.1,2.14,2.04
2025-06-19 20:44:21.711871,0.0,53.46,0.03,2.06,2.0,0.09,1.24,1.22,0.09,2.01,2.04
2025-06-19 20:44:21.843664,0.0,53.46,0.02,2.0,2.0,0.1,1.25,1.23,0.09,1.98,2.03
2025-06-19 20:44:21.975388,0.0,53.46,0.02,2.0,2.0,0.09,1.14,1.22,0.09,2.04,2.04
2025-06-19 20:44:22.107395,0.0,53.46,0.02,1.94,2.0,0.09,1.11,1.22,0.09,2.05,2.03
2025-06-19 20:44:22.240411,0.0,53.46,0.03,2.01,2.01,0.09,1.2,1.22,0.09,2.0,2.02
2025-06-19 20:44:22.372382,0.0,53.46,0.02,1.92,2.01,0.1,1.24,1.22,0.09,1.96,2.02
2025-06-19 20:44:22.504878,0.0,53.46,0.02,1.96,2.0,0.09,1.24,1.22,0.09,1.99,2.02
2025-06-19 20:44:22.636607,0.0,53.46,0.02,1.98,1.99,0.1,1.25,1.21,0.09,2.05,2.03
2025-06-19 20:44:22.773516,0.0,53.46,-999,-999,1.99,0.09,1.24,1.21,0.09,2.05,2.03
2025-06-19 20:44:22.912154,0.0,53.46,0.02,1.92,1.98,0.09,1.17,1.21,0.09,2.06,2.02
2025-06-19 20:44:23.043068,0.0,53.46,0.02,1.92,1.97,0.09,1.17,1.2,0.09,2.0,2.02
2025-06-19 20:44:23.174080,0.0,53.46,0.02,1.9,1.96,0.09,1.21,1.2,0.09,2.02,2.02
2025-06-19 20:44:23.304748,0.0,53.46,0.03,2.01,1.96,0.09,1.16,1.2,0.09,2.03,2.02
2025-06-19 20:44:23.438068,0.0,53.46,0.02,1.96,1.95,0.09,1.21,1.21,0.09,2.06,2.02
2025-06-19 20:44:23.569248,0.0,53.46,0.02,1.98,1.96,0.09,1.21,1.21,0.09,2.05,2.03
2025-06-19 20:44:23.700860,0.0,53.46,0.03,2.02,1.96,0.09,1.18,1.2,0.09,2.02,2.03
2025-06-19 20:44:23.831868,0.0,53.46,0.02,1.94,1.96,0.09,1.22,1.2,0.09,2.0,2.03
2025-06-19 20:44:23.963282,0.0,53.46,0.02,1.95,1.96,0.09,1.21,1.2,0.09,2.07,2.04
2025-06-19 20:44:24.094695,0.0,53.46,0.02,1.96,1.96,0.1,1.25,1.2,0.09,2.07,2.04
2025-06-19 20:44:24.227958,0.0,53.46,0.02,1.99,1.96,0.1,1.27,1.21,0.09,2.01,2.03
2025-06-19 20:44:24.359611,0.0,53.46,0.02,1.96,1.97,0.09,1.18,1.21,0.09,2.03,2.04
2025-06-19 20:44:24.490356,0.0,53.46,0.02,1.94,1.97,0.09,1.24,1.21,0.09,2.0,2.03
2025-06-19 20:44:24.620754,0.0,53.46,0.03,2.01,1.97,0.09,1.23,1.22,0.09,2.01,2.03
2025-06-19 20:44:24.752145,0.0,53.46,0.02,1.98,1.97,0.1,1.29,1.23,0.09,2.01,2.03
2025-06-19 20:44:24.883554,0.0,53.46,0.02,1.87,1.96,0.09,1.19,1.23,0.09,1.99,2.02
2025-06-19 20:44:25.015663,0.0,53.46,0.02,1.89,1.95,0.09,1.18,1.23,0.09,2.05,2.02
2025-06-19 20:44:25.146203,0.0,53.46,0.02,1.92,1.95,0.09,1.21,1.22,0.09,2.05,2.03
2025-06-19 20:44:25.277459,0.0,53.46,0.03,2.02,1.95,0.09,1.24,1.23,0.09,2.03,2.02
2025-06-19 20:44:25.411584,0.0,53.46,-999,-999,1.95,0.09,1.21,1.22,0.09,2.07,2.03
2025-06-19 20:44:25.549702,0.0,53.46,0.02,1.99,1.96,0.1,1.26,1.22,-999,-999,2.03
2025-06-19 20:44:25.686462,0.0,53.46,0.02,1.96,1.95,0.09,1.17,1.22,0.09,2.05,2.03
2025-06-19 20:44:25.827371,0.0,53.46,0.02,1.93,1.95,-999,-999,1.22,0.09,2.04,2.03
2025-06-19 20:44:25.965777,0.0,53.46,0.02,1.94,1.95,0.09,1.22,1.22,0.09,2.03,2.03
2025-06-19 20:44:26.097111,0.0,53.46,0.02,1.95,1.94,0.1,1.26,1.22,0.09,1.96,2.03
2025-06-19 20:44:26.228531,0.0,53.46,0.02,1.98,1.94,0.09,1.23,1.22,0.09,2.06,2.03
2025-06-19 20:44:26.360705,0.0,53.46,0.02,1.98,1.96,0.09,1.21,1.22,0.09,2.05,2.04
2025-06-19 20:44:26.493129,0.0,53.46,0.02,1.99,1.96,0.09,1.21,1.22,0.09,2.07,2.04
2025-06-19 20:44:26.624553,0.0,53.46,0.02,1.94,1.97,0.09,1.21,1.22,0.09,2.03,2.04
2025-06-19 20:44:26.756521,0.0,53.46,0.02,1.93,1.96,0.09,1.18,1.22,0.09,1.98,2.03
2025-06-19 20:44:26.888479,0.0,53.46,0.02,1.97,1.96,0.09,1.17,1.21,0.09,2.02,2.03
2025-06-19 20:44:27.019496,0.0,53.46,0.02,1.98,1.96,0.1,1.26,1.21,0.09,2.04,2.03
2025-06-19 20:44:27.154572,0.0,53.46,0.02,1.89,1.95,-999,-999,1.21,-999,-999,2.03
2025-06-19 20:44:27.300554,0.0,53.46,0.02,1.91,1.95,0.09,1.13,1.21,0.09,2.05,2.03
2025-06-19 20:44:27.433320,0.0,53.46,0.02,1.9,1.95,0.09,1.18,1.2,0.09,1.98,2.02
2025-06-19 20:44:27.564221,0.0,53.46,0.02,1.96,1.94,0.1,1.26,1.2,0.09,1.93,2.02
2025-06-19 20:44:27.695187,0.0,53.46,0.02,1.89,1.93,0.1,1.34,1.22,0.09,2.02,2.02
2025-06-19 20:44:27.826051,0.0,53.46,0.02,1.92,1.93,0.09,1.24,1.22,0.09,2.03,2.01
2025-06-19 20:44:27.958883,0.0,53.46,0.02,1.94,1.93,0.09,1.2,1.22,0.09,2.1,2.02
2025-06-19 20:44:28.090034,0.0,53.46,0.02,1.9,1.93,0.09,1.14,1.21,0.09,2.01,2.01
2025-06-19 20:44:28.222719,0.0,53.46,0.02,1.92,1.92,0.09,1.11,1.2,0.09,2.08,2.02
2025-06-19 20:44:28.355382,0.0,53.46,0.02,1.94,1.92,0.09,1.15,1.2,0.09,1.99,2.02
2025-06-19 20:44:28.487293,0.0,53.46,0.02,1.87,1.92,0.09,1.22,1.2,0.09,2.05,2.02
2025-06-19 20:44:28.619408,0.0,53.46,0.02,1.95,1.92,0.09,1.19,1.2,0.09,2.02,2.02
2025-06-19 20:44:28.751005,0.0,53.46,0.02,1.96,1.93,0.09,1.21,1.21,0.09,1.98,2.02
2025-06-19 20:44:28.883571,0.0,53.46,0.02,1.99,1.93,0.09,1.21,1.2,0.09,2.03,2.03
2025-06-19 20:44:29.015005,0.0,53.46,0.02,1.97,1.94,0.09,1.18,1.19,0.09,2.06,2.03
2025-06-19 20:44:29.145933,0.0,53.46,0.02,1.94,1.94,0.1,1.24,1.19,0.09,1.98,2.03
2025-06-19 20:44:29.277452,0.0,53.46,0.02,1.99,1.94,0.09,1.24,1.19,0.09,2.04,2.02
2025-06-19 20:44:29.408096,0.0,53.46,0.02,1.94,1.95,0.09,1.22,1.2,0.09,2.05,2.03
2025-06-19 20:44:29.538908,0.0,53.46,0.02,1.93,1.95,0.1,1.28,1.21,0.09,2.03,2.02
2025-06-19 20:44:29.671113,0.0,53.46,0.02,1.9,1.94,0.1,1.27,1.23,0.09,2.1,2.03
2025-06-19 20:44:29.803819,0.0,53.46,0.02,1.94,1.95,0.09,1.23,1.23,0.09,2.07,2.04
2025-06-19 20:44:29.936222,0.0,53.46,0.02,1.96,1.95,0.09,1.23,1.23,0.09,2.08,2.04
2025-06-19 20:44:30.067628,0.0,53.46,0.02,1.91,1.95,0.1,1.24,1.23,0.09,2.09,2.05
2025-06-19 20:44:30.198121,0.0,53.46,0.02,1.95,1.94,0.09,1.15,1.23,0.09,2.03,2.05
2025-06-19 20:44:30.329420,0.0,53.46,0.02,1.92,1.94,0.09,1.22,1.23,0.09,1.99,2.05
2025-06-19 20:44:30.465857,0.0,53.46,0.02,1.91,1.93,0.09,1.16,1.22,0.1,2.1,2.06
2025-06-19 20:44:30.597195,0.0,53.46,0.02,1.91,1.93,0.09,1.22,1.22,0.09,2.06,2.06
2025-06-19 20:44:30.729206,0.0,53.46,0.02,1.96,1.93,0.09,1.19,1.22,0.1,2.11,2.07
2025-06-19 20:44:30.861779,0.0,53.46,0.02,1.96,1.93,0.09,1.22,1.21,0.09,1.98,2.06
2025-06-19 20:44:30.993293,0.0,53.46,0.02,1.94,1.94,0.09,1.15,1.2,0.09,2.05,2.06
2025-06-19 20:44:31.125478,0.0,53.46,0.02,1.99,1.94,0.09,1.19,1.2,0.1,2.14,2.06
2025-06-19 20:44:31.258547,0.0,53.46,0.02,1.96,1.94,0.09,1.2,1.19,0.09,2.08,2.06
2025-06-19 20:44:31.390225,0.0,53.46,0.02,1.94,1.94,0.1,1.29,1.2,0.09,2.07,2.06
2025-06-19 20:44:31.522084,0.0,53.46,0.02,1.94,1.94,0.09,1.16,1.2,0.09,2.06,2.06
2025-06-19 20:44:31.652678,0.0,53.46,0.02,1.97,1.95,0.09,1.16,1.19,0.09,2.05,2.07
2025-06-19 20:44:31.783730,0.0,53.46,0.02,1.94,1.95,0.1,1.24,1.2,0.1,2.12,2.07
2025-06-19 20:44:31.914758,0.0,53.46,0.03,2.01,1.96,0.09,1.22,1.2,0.1,2.16,2.08
2025-06-19 20:44:32.045499,0.0,53.46,0.02,1.94,1.96,0.1,1.26,1.21,0.09,1.99,2.07
2025-06-19 20:44:32.177520,0.0,53.46,0.02,1.89,1.95,0.09,1.16,1.2,0.1,2.12,2.08
2025-06-19 20:44:32.310169,0.0,53.46,0.02,1.94,1.95,0.09,1.05,1.19,0.09,2.07,2.09
2025-06-19 20:44:32.441297,0.0,53.46,0.01,1.75,1.93,0.09,1.11,1.19,0.09,2.07,2.08
2025-06-19 20:44:32.573658,0.0,53.46,0.01,1.73,1.9,0.09,1.19,1.18,0.09,2.09,2.08
2025-06-19 20:44:32.705816,0.0,53.46,0.02,1.87,1.9,0.09,1.17,1.17,0.09,2.07,2.08
2025-06-19 20:44:32.838989,0.0,53.46,0.02,2.0,1.9,0.1,1.25,1.18,0.09,2.05,2.08
2025-06-19 20:44:32.972009,0.0,53.46,0.02,1.96,1.9,0.09,1.2,1.19,0.09,2.08,2.08
2025-06-19 20:44:33.104987,0.0,53.46,0.03,2.02,1.91,0.09,1.24,1.18,0.09,2.01,2.07
2025-06-19 20:44:33.237018,0.0,53.46,0.03,2.01,1.91,0.1,1.27,1.19,0.09,2.07,2.06
2025-06-19 20:44:33.369849,0.0,53.46,0.03,2.01,1.92,0.1,1.24,1.19,0.09,2.05,2.07
2025-06-19 20:44:33.502885,0.0,53.46,0.02,1.95,1.92,0.09,1.24,1.2,0.09,2.05,2.06
2025-06-19 20:44:33.637912,0.0,53.46,0.02,1.97,1.93,0.1,1.25,1.22,0.09,2.03,2.06
2025-06-19 20:44:33.771107,0.0,53.46,0.02,1.96,1.95,0.1,1.29,1.23,0.09,2.0,2.05
2025-06-19 20:44:33.904356,0.0,53.46,0.02,1.94,1.97,0.09,1.21,1.24,0.09,2.01,2.04
2025-06-19 20:44:34.037183,0.0,53.46,0.02,1.96,1.98,0.09,1.16,1.23,0.09,1.98,2.03
2025-06-19 20:44:34.169709,0.0,53.46,0.03,2.03,1.98,0.09,1.22,1.23,0.09,2.05,2.03
2025-06-19 20:44:34.302603,0.0,53.46,0.03,2.03,1.99,0.1,1.27,1.24,0.09,2.07,2.03
2025-06-19 20:44:34.435480,0.0,53.46,0.02,1.96,1.98,0.1,1.27,1.24,0.1,2.11,2.04
2025-06-19 20:44:34.569134,0.0,53.46,0.02,1.89,1.97,0.1,1.31,1.25,0.09,2.03,2.04
2025-06-19 20:44:34.701207,0.0,53.46,0.02,1.98,1.97,0.1,1.27,1.25,0.09,2.04,2.04
2025-06-19 20:44:34.834967,0.0,53.46,0.02,1.99,1.97,0.1,1.29,1.25,0.1,2.11,2.04
2025-06-19 20:44:34.968148,0.0,53.46,0.02,1.91,1.97,0.1,1.32,1.26,0.1,2.14,2.05
2025-06-19 20:44:35.100851,0.0,53.46,0.02,1.97,1.97,0.09,1.24,1.26,0.1,2.1,2.06
2025-06-19 20:44:35.233471,0.0,53.46,0.02,1.99,1.97,0.09,1.24,1.26,0.09,2.07,2.07
2025-06-19 20:44:35.366365,0.0,53.46,0.02,1.95,1.97,0.09,1.23,1.27,0.1,2.12,2.08
2025-06-19 20:44:35.497762,0.0,53.46,0.02,1.96,1.96,0.1,1.27,1.27,0.09,2.07,2.09
2025-06-19 20:44:35.628344,0.0,53.46,0.02,1.92,1.95,0.09,1.15,1.26,0.09,2.07,2.09
2025-06-19 20:44:35.758897,0.0,53.46,0.02,1.93,1.95,0.09,1.1,1.24,0.09,2.05,2.08
2025-06-19 20:44:35.890481,0.0,53.46,0.02,1.95,1.95,0.09,1.21,1.23,0.1,2.12,2.09
2025-06-19 20:44:36.023336,0.0,53.46,0.02,1.99,1.96,0.09,1.17,1.22,0.1,2.12,2.1
2025-06-19 20:44:36.155860,0.0,53.46,0.02,1.99,1.96,0.09,1.15,1.21,0.09,2.08,2.09
2025-06-19 20:44:36.280492,0.0,53.46,0.09,3.52,2.12,-999,-999,1.21,0.09,2.06,2.09
2025-06-19 20:44:36.437035,0.0,53.46,0.02,1.92,2.11,0.09,1.23,1.2,-999,-999,2.09
2025-06-19 20:44:36.589777,0.0,53.46,0.02,1.95,2.11,0.09,1.16,1.19,-999,-999,2.09
2025-06-19 20:44:36.726303,0.0,53.46,0.02,1.89,2.1,0.09,1.19,1.19,0.1,2.11,2.09
2025-06-19 20:44:36.858287,0.0,53.46,0.02,1.94,2.1,0.09,1.19,1.18,0.09,2.05,2.09
2025-06-19 20:44:36.989288,0.0,53.46,0.02,1.96,2.1,0.09,1.17,1.17,0.09,2.08,2.08
2025-06-19 20:44:37.120424,0.0,53.46,0.02,1.93,2.1,0.09,1.14,1.17,0.09,2.09,2.08
2025-06-19 20:44:37.251937,0.0,53.46,0.02,1.95,2.1,0.09,1.16,1.18,0.09,2.09,2.09
2025-06-19 20:44:37.383051,0.0,53.46,0.02,1.94,2.1,0.09,1.21,1.18,0.09,2.06,2.09
2025-06-19 20:44:37.513688,0.0,53.46,0.02,2.0,2.1,0.1,1.31,1.19,0.09,2.04,2.08
2025-06-19 20:44:37.644982,0.0,53.46,0.02,1.94,1.94,0.1,1.31,1.21,0.09,2.01,2.07
2025-06-19 20:44:37.776411,0.0,53.46,0.02,1.91,1.94,0.09,1.17,1.2,0.09,2.02,2.06
2025-06-19 20:44:37.907198,0.0,53.46,0.02,1.93,1.94,0.1,1.25,1.21,0.09,2.03,2.06
2025-06-19 20:44:38.042009,0.0,53.46,0.02,1.96,1.95,0.1,1.24,1.22,0.09,2.05,2.05
2025-06-19 20:44:38.172898,0.0,53.46,0.03,2.01,1.95,0.09,1.19,1.22,0.09,2.03,2.05
2025-06-19 20:44:38.303546,0.0,53.46,0.02,1.94,1.95,0.1,1.33,1.23,0.09,2.01,2.04
2025-06-19 20:44:38.434758,0.0,53.46,0.02,1.93,1.95,0.09,1.23,1.24,0.09,1.97,2.03
2025-06-19 20:44:38.565550,0.0,53.46,0.02,1.94,1.95,0.09,1.19,1.24,0.09,2.0,2.02
2025-06-19 20:44:38.696418,0.0,53.46,0.02,1.96,1.95,0.09,1.18,1.24,0.09,1.96,2.01
2025-06-19 20:44:38.828003,0.0,53.46,0.02,1.92,1.94,0.09,1.21,1.23,0.09,2.05,2.01
2025-06-19 20:44:38.960563,0.0,53.46,0.02,1.92,1.94,0.1,1.29,1.23,0.09,1.97,2.01
2025-06-19 20:44:39.091215,0.0,53.46,0.02,1.93,1.94,0.09,1.18,1.23,0.09,2.0,2.01
2025-06-19 20:44:39.222797,0.0,53.46,0.02,1.95,1.95,0.09,1.09,1.21,0.09,2.07,2.01
2025-06-19 20:44:39.353689,0.0,53.46,0.02,2.0,1.95,0.1,1.31,1.22,0.09,1.99,2.01
2025-06-19 20:44:39.489303,0.0,53.46,-999,-999,1.95,0.09,1.15,1.22,0.09,2.06,2.01
2025-06-19 20:44:39.626609,0.0,53.46,0.02,2.0,1.95,0.09,1.22,1.21,0.09,2.1,2.02
2025-06-19 20:44:39.759731,0.0,53.46,0.03,2.01,1.96,0.1,1.25,1.21,0.09,2.06,2.03
2025-06-19 20:44:39.891479,0.0,53.46,0.03,2.01,1.96,0.09,1.18,1.21,0.09,2.02,2.03
2025-06-19 20:44:40.024916,0.0,53.46,0.02,1.93,1.96,0.1,1.28,1.22,0.09,2.07,2.04
2025-06-19 20:44:40.157867,0.0,53.46,0.02,1.89,1.96,0.09,1.2,1.22,0.09,2.05,2.04
2025-06-19 20:44:40.290750,0.0,53.46,0.03,2.01,1.96,0.1,1.27,1.21,0.09,2.07,2.05
2025-06-19 20:44:40.423350,0.0,53.46,0.02,1.93,1.96,0.1,1.32,1.23,0.09,2.05,2.05
2025-06-19 20:44:40.556128,0.0,53.46,0.02,1.92,1.96,0.1,1.25,1.24,0.09,2.05,2.05
2025-06-19 20:44:40.688955,0.0,53.46,0.02,1.98,1.97,0.09,1.24,1.24,0.09,2.02,2.05
2025-06-19 20:44:40.821055,0.0,53.46,0.02,2.0,1.97,0.09,1.18,1.24,0.09,2.03,2.05
2025-06-19 20:44:40.953054,0.0,53.46,0.03,2.06,1.97,0.09,1.19,1.24,0.09,2.04,2.04
2025-06-19 20:44:41.085620,0.0,53.46,0.03,2.03,1.98,0.1,1.25,1.24,0.09,2.07,2.05
2025-06-19 20:44:41.218507,0.0,53.46,0.02,1.95,1.97,0.09,1.23,1.24,0.09,2.05,2.05
2025-06-19 20:44:41.351383,0.0,53.46,0.02,1.99,1.98,0.1,1.26,1.24,0.09,2.01,2.04
2025-06-19 20:44:41.482081,0.0,53.46,0.02,1.96,1.98,0.1,1.32,1.25,0.09,2.02,2.04
2025-06-19 20:44:41.612808,0.0,53.46,0.02,1.96,1.98,0.09,1.22,1.25,0.09,2.0,2.03
2025-06-19 20:44:41.743803,0.0,53.46,0.02,1.99,1.98,0.1,1.27,1.24,0.09,2.03,2.03
2025-06-19 20:44:41.876159,0.0,53.46,0.02,1.95,1.99,0.09,1.23,1.24,0.09,2.03,2.03
2025-06-19 20:44:42.008355,0.0,53.46,0.02,1.88,1.98,0.1,1.25,1.24,0.09,2.07,2.04
2025-06-19 20:44:42.140168,0.0,53.46,0.02,1.93,1.97,0.09,1.13,1.23,0.09,2.08,2.04
2025-06-19 20:44:42.271418,0.0,53.46,0.02,1.96,1.96,0.1,1.24,1.24,0.09,2.05,2.04
2025-06-19 20:44:42.405455,0.0,53.46,0.02,1.94,1.95,0.1,1.27,1.24,0.09,2.03,2.04
2025-06-19 20:44:42.536320,0.0,53.46,0.02,1.88,1.94,0.09,1.23,1.24,0.09,2.09,2.04
